date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:54	25082/25082	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/memory/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/memory/index.html	(from http://www.cplusplus.com/reference/)
11:05:54	29431/29431	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/random/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/random/index.html	(from http://www.cplusplus.com/reference/)
11:05:55	2555/2555	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:23%20GMT	http://www.cplusplus.com/reference/new.cgi?a=ciso646	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/newd473.cgi	(from http://www.cplusplus.com/reference/ciso646/)
11:05:55	17557/17557	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ratio/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/ratio/index.html	(from http://www.cplusplus.com/reference/)
11:05:55	22582/22582	---M-Z	200	added ('OK')	text/html	etag:1408097756	http://www.cplusplus.com/reference/regex/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/regex/index.html	(from http://www.cplusplus.com/reference/)
11:05:55	2572/2572	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:23%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=ciso646	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/editd473.html	(from http://www.cplusplus.com/reference/ciso646/)
11:05:55	16347/16347	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/stdexcept/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/stdexcept/index.html	(from http://www.cplusplus.com/reference/)
11:05:56	19037/19037	---M-Z	200	added ('OK')	text/html	etag:1402039792	http://www.cplusplus.com/reference/string/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/string/index.html	(from http://www.cplusplus.com/reference/)
11:05:56	19318/19318	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/system_error/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/system_error/index.html	(from http://www.cplusplus.com/reference/)
11:05:56	2578/2578	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:25%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=ciso646	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/deleted473.html	(from http://www.cplusplus.com/reference/ciso646/)
11:05:57	17671/17671	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/tuple/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/tuple/index.html	(from http://www.cplusplus.com/reference/)
11:05:57	14675/14675	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/typeinfo/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/typeinfo/index.html	(from http://www.cplusplus.com/reference/)
11:05:57	14717/14717	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/typeindex/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/typeindex/index.html	(from http://www.cplusplus.com/reference/)
11:05:57	42943/42943	---M-Z	200	added ('OK')	text/html	etag:1405688999	http://www.cplusplus.com/reference/type_traits/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/type_traits/index.html	(from http://www.cplusplus.com/reference/)
11:05:58	18124/18124	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/utility/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/utility/index.html	(from http://www.cplusplus.com/reference/)
11:05:58	20511/20511	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/valarray/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/valarray/index.html	(from http://www.cplusplus.com/reference/)
11:05:58	22455/22455	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/clibrary/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/clibrary/index.html	(from http://www.cplusplus.com/reference/)
11:05:58	52561/52561	---M-Z	200	added ('OK')	text/html	etag:1439805018	http://www.cplusplus.com/reference/stl/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/stl/index.html	(from http://www.cplusplus.com/reference/)
11:05:58	2555/2555	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:27%20GMT	http://www.cplusplus.com/reference/new.cgi?a=climits	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/new33be.cgi	(from http://www.cplusplus.com/reference/climits/)
11:05:59	29860/29860	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iolibrary/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/iolibrary/index.html	(from http://www.cplusplus.com/reference/)
11:05:59	17142/17142	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/fstream/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/fstream/index.html	(from http://www.cplusplus.com/reference/)
11:05:59	2572/2572	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:27%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=climits	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/edit33be.html	(from http://www.cplusplus.com/reference/climits/)
11:06:00	16509/16509	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iomanip/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/iomanip/index.html	(from http://www.cplusplus.com/reference/)
11:06:00	2578/2578	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:28%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=climits	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/delete33be.cgi	(from http://www.cplusplus.com/reference/climits/)
11:06:00	25223/25223	---M-Z	200	added ('OK')	text/html	etag:1387481580	http://www.cplusplus.com/reference/iosfwd/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/iosfwd/index.html	(from http://www.cplusplus.com/reference/)
11:06:00	25202/25202	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ios/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/ios/index.html	(from http://www.cplusplus.com/reference/)
11:06:00	16922/16922	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/iostream/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/iostream/index.html	(from http://www.cplusplus.com/reference/)
11:06:01	15863/15863	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/istream/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/istream/index.html	(from http://www.cplusplus.com/reference/)
11:06:01	15532/15532	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/ostream/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/ostream/index.html	(from http://www.cplusplus.com/reference/)
11:06:01	17375/17375	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/sstream/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/sstream/index.html	(from http://www.cplusplus.com/reference/)
11:06:01	14712/14712	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/streambuf/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/streambuf/index.html	(from http://www.cplusplus.com/reference/)
11:06:02	14681/14681	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/multithreading/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/multithreading/index.html	(from http://www.cplusplus.com/reference/)
11:06:02	19191/19191	---M-Z	200	added ('OK')	text/html	etag:1394123587	http://www.cplusplus.com/reference/std/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/std/index.html	(from http://www.cplusplus.com/reference/)
11:06:02	16928/16928	---M-Z	200	added ('OK')	text/html	etag:1408957448	http://www.cplusplus.com/reference/cassert/assert/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cassert/assert/index.html	(from http://www.cplusplus.com/reference/cassert/)
11:06:03	17658/17658	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isalnum/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isalnum/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:03	2555/2555	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:31%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clocale	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/new24c7.html	(from http://www.cplusplus.com/reference/clocale/)
11:06:03	18054/18054	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isalpha/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isalpha/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:04	18790/18790	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isblank/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isblank/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:04	2572/2572	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:32%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clocale	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/edit24c7.html	(from http://www.cplusplus.com/reference/clocale/)
11:06:04	17759/17759	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/iscntrl/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/iscntrl/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:04	17573/17573	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isdigit/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isdigit/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:04	17755/17755	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isgraph/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isgraph/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:05	1460/1460	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202017%2005:40:33%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clocale	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/delete24c7.cgi	(from http://www.cplusplus.com/reference/clocale/)
11:06:05	18115/18115	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/islower/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/islower/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:05	18176/18176	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isprint/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isprint/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:05	17780/17780	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/ispunct/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/ispunct/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:06	18538/18538	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isspace/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isspace/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:06	18134/18134	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isupper/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isupper/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:07	18071/18071	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/tolower/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/tolower/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:07	17840/17840	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/isxdigit/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/isxdigit/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:07	2549/2549	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:34%20GMT	http://www.cplusplus.com/reference/new.cgi?a=cmath	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/newc1df.html	(from http://www.cplusplus.com/reference/cmath/)
11:06:07	18065/18065	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cctype/toupper/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cctype/toupper/index.html	(from http://www.cplusplus.com/reference/cctype/)
11:06:07	21195/21195	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feclearexcept/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/feclearexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:07	17265/17265	---M-Z	200	added ('OK')	text/html	etag:1420283651	http://www.cplusplus.com/reference/cerrno/errno/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cerrno/errno/index.html	(from http://www.cplusplus.com/reference/cerrno/)
11:06:08	2566/2566	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:36%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=cmath	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/editc1df.html	(from http://www.cplusplus.com/reference/cmath/)
11:06:08	21286/21286	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feraiseexcept/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/feraiseexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:08	1460/1460	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202017%2005:40:37%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=cmath	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/deletec1df.cgi	(from http://www.cplusplus.com/reference/cmath/)
11:06:08	19858/19858	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetexceptflag/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fegetexceptflag/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:09	20778/20778	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetexceptflag/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fesetexceptflag/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:09	20991/20991	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetround/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fegetround/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:09	20784/20784	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetround/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fesetround/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:10	2555/2555	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:38%20GMT	http://www.cplusplus.com/reference/new.cgi?a=csetjmp	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/new2666.cgi	(from http://www.cplusplus.com/reference/csetjmp/)
11:06:10	18361/18361	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fegetenv/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fegetenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:10	19271/19271	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fesetenv/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fesetenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:10	2572/2572	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:39%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=csetjmp	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/edit2666.html	(from http://www.cplusplus.com/reference/csetjmp/)
11:06:10	20165/20165	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feholdexcept/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/feholdexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:11	20478/20478	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/feupdateenv/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/feupdateenv/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:11	22454/22454	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fetestexcept/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fetestexcept/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:11	1460/1460	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202017%2005:40:40%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=csetjmp	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/delete2666.cgi	(from http://www.cplusplus.com/reference/csetjmp/)
11:06:12	17795/17795	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fenv_t/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fenv_t/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:12	17737/17737	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/fexcept_t/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/fexcept_t/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:12	19892/19892	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_DIVBYZERO/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_DIVBYZERO/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:13	19884/19884	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_INEXACT/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_INEXACT/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:13	2555/2555	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:41%20GMT	http://www.cplusplus.com/reference/new.cgi?a=csignal	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/new6708.cgi	(from http://www.cplusplus.com/reference/csignal/)
11:06:13	20068/20068	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_INVALID/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_INVALID/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:14	20199/20199	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_OVERFLOW/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_OVERFLOW/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:14	2572/2572	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202017%2005:40:42%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=csignal	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/edit6708.html	(from http://www.cplusplus.com/reference/csignal/)
11:06:14	20129/20129	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_UNDERFLOW/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_UNDERFLOW/index.html	(from http://www.cplusplus.com/reference/cfenv/)
11:06:14	1460/1460	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202017%2005:40:42%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=csignal	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/delete6708.cgi	(from http://www.cplusplus.com/reference/csignal/)
11:06:14	20018/20018	---M-Z	200	added ('OK')	text/html	etag:1386155017	http://www.cplusplus.com/reference/cfenv/FE_ALL_EXCEPT/	D:/MyWebsites/C++Reference/www.cplusplus.com/reference/cfenv/FE_ALL_EXCEPT/index.html	(from http://www.cplusplus.com/reference/cfenv/)
